,country,year,SP.POP.TOTL,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GDP.PCAP.KD,NY.GDP.PCAP.PP.KD,adminregion,capitalCity,iso3c,incomeLevel,iso2c,latitude,lendingType,longitude,region,sat,ee_nightlights_sum
3600,Trinidad and Tobago,2005,1296933.0,12323.1365596,11210.0,22190.0,13850.0940351,26154.4105024,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F16,67336
3601,Trinidad and Tobago,2004,1290535.0,10290.5191436,9690.0,20710.0,13105.0651653,24747.5037444,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F15,60459
3602,Trinidad and Tobago,2004,1290535.0,10290.5191436,9690.0,20710.0,13105.0651653,24747.5037444,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F16,74641
3603,Trinidad and Tobago,2003,1284052.0,8804.51866596,8070.0,18180.0,12201.2787365,23040.8004394,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F14,69466
3604,Trinidad and Tobago,2003,1284052.0,8804.51866596,8070.0,18180.0,12201.2787365,23040.8004394,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F15,60078
3605,Trinidad and Tobago,2002,1277840.0,7049.61006146,6760.0,15770.0,10713.4231109,20231.1453784,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F14,64900
3606,Trinidad and Tobago,2002,1277840.0,7049.61006146,6760.0,15770.0,10713.4231109,20231.1453784,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F15,73980
3607,Trinidad and Tobago,2001,1272383.0,6935.7050977,6080.0,14330.0,9968.22203269,18823.9134234,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F14,62503
3608,Trinidad and Tobago,2001,1272383.0,6935.7050977,6080.0,14330.0,9968.22203269,18823.9134234,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F15,72267
3609,Trinidad and Tobago,2000,1267980.0,6430.96754914,5420.0,13270.0,9602.55153459,18133.3840817,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F14,58896
3610,Trinidad and Tobago,2000,1267980.0,6430.96754914,5420.0,13270.0,9602.55153459,18133.3840817,,Port-of-Spain,TTO,High income,TT,10.6596,IBRD,-61.4789,Latin America & Caribbean ,F15,69529
3611,Tunisia,2012,10777500.0,4179.46434367,4110.0,10220.0,4137.49200707,10479.5292763,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F18,685272
3612,Tunisia,2011,10673800.0,4291.87604316,4000.0,9720.0,4028.62999439,10203.8012152,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F18,619362
3613,Tunisia,2010,10547100.0,4176.59159013,4170.0,9880.0,4176.59159013,10578.5615462,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F18,769890
3614,Tunisia,2009,10439600.0,4162.50966897,4110.0,9510.0,4076.48972893,10325.0213863,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F16,491913
3615,Tunisia,2008,10328900.0,4342.8231773,3880.0,9160.0,3998.48758462,10127.4558675,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,385403
3616,Tunisia,2008,10328900.0,4342.8231773,3880.0,9160.0,3998.48758462,10127.4558675,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F16,535196
3617,Tunisia,2007,10225100.0,3805.1529373,3560.0,8750.0,3874.8698541,9814.35420502,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,443483
3618,Tunisia,2007,10225100.0,3805.1529373,3560.0,8750.0,3874.8698541,9814.35420502,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F16,597719
3619,Tunisia,2006,10127900.0,3394.42897987,3360.0,8130.0,3666.07803395,9285.52176542,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,439090
3620,Tunisia,2006,10127900.0,3394.42897987,3360.0,8130.0,3666.07803395,9285.52176542,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F16,542736
3621,Tunisia,2005,10029000.0,3217.96864628,3190.0,7530.0,3517.75287603,8909.84059621,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,414521
3622,Tunisia,2005,10029000.0,3217.96864628,3190.0,7530.0,3517.75287603,8909.84059621,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F16,446230
3623,Tunisia,2004,9932400.0,3139.53720163,2930.0,7200.0,3432.29737004,8693.39704169,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,414481
3624,Tunisia,2004,9932400.0,3139.53720163,2930.0,7200.0,3432.29737004,8693.39704169,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F16,554729
3625,Tunisia,2003,9839800.0,2790.00436823,2480.0,6670.0,3261.2340643,8260.12419971,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F14,422566
3626,Tunisia,2003,9839800.0,2790.00436823,2480.0,6670.0,3261.2340643,8260.12419971,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,376886
3627,Tunisia,2002,9748900.0,2373.83647758,2210.0,6290.0,3143.80745769,7962.70354977,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F14,448533
3628,Tunisia,2002,9748900.0,2373.83647758,2210.0,6290.0,3143.80745769,7962.70354977,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,541510
3629,Tunisia,2001,9650600.0,2286.50046023,2280.0,6170.0,3134.37583645,7938.81493544,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F14,466628
3630,Tunisia,2001,9650600.0,2286.50046023,2280.0,6170.0,3134.37583645,7938.81493544,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,561466
3631,Tunisia,2000,9552500.0,2247.91299467,2310.0,5850.0,3050.75233947,7727.01153296,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F14,410896
3632,Tunisia,2000,9552500.0,2247.91299467,2310.0,5850.0,3050.75233947,7727.01153296,Middle East & North Africa (excluding high income),Tunis,TUN,Lower middle income,TN,36.7899,IBRD,10.21,Middle East & North Africa,F15,486577
3633,Turkey,2012,74849187.0,10539.3703371,10700.0,18300.0,10851.5742592,17851.60333,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F18,4609837
3634,Turkey,2011,73517002.0,10538.4351204,10450.0,17630.0,10818.0631442,17796.4751875,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F18,3795969
3635,Turkey,2010,72310416.0,10111.517705,9960.0,16020.0,10111.517705,16634.1582173,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F18,4158145
3636,Turkey,2009,71261307.0,8623.94962719,9140.0,14470.0,9399.65714715,15463.0975029,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F16,2451791
3637,Turkey,2008,70344357.0,10382.3181609,9350.0,15020.0,10005.0126637,16458.9499291,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,2367548
3638,Turkey,2008,70344357.0,10382.3181609,9350.0,15020.0,10005.0126637,16458.9499291,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F16,3099121
3639,Turkey,2007,69515492.0,9309.50947782,8510.0,13900.0,10058.040706,16546.1847905,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,2201077
3640,Turkey,2007,69515492.0,9309.50947782,8510.0,13900.0,10058.040706,16546.1847905,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F16,2988042
3641,Turkey,2006,68704721.0,7727.27240454,7520.0,12880.0,9722.81632969,15994.7171003,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,2038398
3642,Turkey,2006,68704721.0,7727.27240454,7520.0,12880.0,9722.81632969,15994.7171003,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F16,2201228
3643,Turkey,2005,67860617.0,7117.23324132,6510.0,11380.0,9208.93916587,15149.353002,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,1944335
3644,Turkey,2005,67860617.0,7117.23324132,6510.0,11380.0,9208.93916587,15149.353002,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F16,1933463
3645,Turkey,2004,66973561.0,5855.53865984,5060.0,10130.0,8607.72240876,14160.3091262,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,2028013
3646,Turkey,2004,66973561.0,5855.53865984,5060.0,10130.0,8607.72240876,14160.3091262,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F16,2366904
3647,Turkey,2003,66060121.0,4586.81120316,3800.0,8750.0,7979.62767858,13127.0490932,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F14,1833464
3648,Turkey,2003,66060121.0,4586.81120316,3800.0,8750.0,7979.62767858,13127.0490932,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,1732833
3649,Turkey,2002,65125766.0,3570.54626341,3470.0,8610.0,7689.2513772,12649.3596424,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F14,2040904
3650,Turkey,2002,65125766.0,3570.54626341,3470.0,8610.0,7689.2513772,12649.3596424,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,2606730
3651,Turkey,2001,64182694.0,3053.86510787,3470.0,8530.0,7349.2385456,12090.0146062,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F14,1730586
3652,Turkey,2001,64182694.0,3053.86510787,3470.0,8530.0,7349.2385456,12090.0146062,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,2277001
3653,Turkey,2000,63240157.0,4215.16241317,4200.0,9180.0,7909.4089765,13011.5343867,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F14,2158532
3654,Turkey,2000,63240157.0,4215.16241317,4200.0,9180.0,7909.4089765,13011.5343867,Europe & Central Asia (excluding high income),Ankara,TUR,Upper middle income,TR,39.7153,IBRD,32.3606,Europe & Central Asia,F15,2890345
3655,Turkmenistan,2012,5172941.0,6797.72116603,5660.0,11490.0,5563.19934654,12459.8273928,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F18,592496
3656,Turkmenistan,2011,5106672.0,5724.53710231,4790.0,10260.0,5072.36064681,11360.5021493,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F18,560056
3657,Turkmenistan,2010,5041995.0,4479.01235418,4110.0,9000.0,4479.01235418,10031.5874638,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F18,659889
3658,Turkmenistan,2009,4978960.0,4059.96151102,3570.0,8440.0,4153.58780246,9302.73820073,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F16,366191
3659,Turkmenistan,2008,4917541.0,3918.93492679,3050.0,8070.0,3963.68067045,8877.40559299,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,397491
3660,Turkmenistan,2008,4917541.0,3918.93492679,3050.0,8070.0,3963.68067045,8877.40559299,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F16,471941
3661,Turkmenistan,2007,4858235.0,2606.74197588,2330.0,7170.0,3497.87843495,7834.15420256,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,333499
3662,Turkmenistan,2007,4858235.0,2606.74197588,2330.0,7170.0,3497.87843495,7834.15420256,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F16,472595
3663,Turkmenistan,2006,4801594.0,2140.45547217,1960.0,6360.0,3186.71236327,7137.2394774,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,353476
3664,Turkmenistan,2006,4801594.0,2140.45547217,1960.0,6360.0,3186.71236327,7137.2394774,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F16,420109
3665,Turkmenistan,2005,4747839.0,1706.95672639,1600.0,5390.0,2904.27741988,6504.6734978,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,397482
3666,Turkmenistan,2005,4747839.0,1706.95672639,1600.0,5390.0,2904.27741988,6504.6734978,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F16,406937
3667,Turkmenistan,2004,4696876.0,1455.93604951,1310.0,4940.0,2597.11656381,5816.72920352,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,386466
3668,Turkmenistan,2004,4696876.0,1455.93604951,1310.0,4940.0,2597.11656381,5816.72920352,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F16,438032
3669,Turkmenistan,2003,4648036.0,1286.01426125,990.0,4640.0,2499.42476965,5597.93012458,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F14,393884
3670,Turkmenistan,2003,4648036.0,1286.01426125,990.0,4640.0,2499.42476965,5597.93012458,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,366941
3671,Turkmenistan,2002,4600172.0,969.970033453,750.0,4380.0,2445.49191712,5477.13739517,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F14,376248
3672,Turkmenistan,2002,4600172.0,969.970033453,750.0,4380.0,2445.49191712,5477.13739517,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,512433
3673,Turkmenistan,2001,4551762.0,776.572230383,650.0,4340.0,2465.16090519,5521.18977963,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F14,332782
3674,Turkmenistan,2001,4551762.0,776.572230383,650.0,4340.0,2465.16090519,5521.18977963,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,429915
3675,Turkmenistan,2000,4501419.0,645.27710147,600.0,3980.0,2388.95813279,5350.51939162,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F14,302302
3676,Turkmenistan,2000,4501419.0,645.27710147,600.0,3980.0,2388.95813279,5350.51939162,Europe & Central Asia (excluding high income),Ashgabat,TKM,Upper middle income,TM,37.9509,IBRD,58.3794,Europe & Central Asia,F15,413284
3677,Tuvalu,2012,9860.0,4044.19378022,5650.0,5160.0,3506.47825879,3488.66357374,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F18,66
3678,Tuvalu,2011,9844.0,3993.5002543,5080.0,5120.0,3506.06092383,3488.24835906,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F18,48
3679,Tuvalu,2010,9827.0,3238.37576274,4720.0,5050.0,3238.37576274,3221.92317412,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F18,45
3680,Tuvalu,2009,9808.0,2763.16030538,5130.0,5620.0,3335.69450204,3318.74748495,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F16,28
3681,Tuvalu,2008,9788.0,3094.62809172,4910.0,5430.0,3497.55165511,3479.78232173,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,31
3682,Tuvalu,2008,9788.0,3094.62809172,4910.0,5430.0,3497.55165511,3479.78232173,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F16,40
3683,Tuvalu,2007,9764.0,2768.37095732,4710.0,5420.0,3246.93720048,3230.44111543,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,30
3684,Tuvalu,2007,9764.0,2768.37095732,4710.0,5420.0,3246.93720048,3230.44111543,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F16,36
3685,Tuvalu,2006,9732.0,2353.35608773,3930.0,4620.0,3063.09000695,3047.52795873,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,33
3686,Tuvalu,2006,9732.0,2353.35608773,3930.0,4620.0,3063.09000695,3047.52795873,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F16,41
3687,Tuvalu,2005,9694.0,2252.89288563,3740.0,4570.0,3010.70014867,2995.40426746,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,39
3688,Tuvalu,2005,9694.0,2252.89288563,3740.0,4570.0,3010.70014867,2995.40426746,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F16,41
3689,Tuvalu,2004,9646.0,2232.60251748,3310.0,4590.0,3144.53686404,3128.56102455,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,42
3690,Tuvalu,2004,9646.0,2232.60251748,3310.0,4590.0,3144.53686404,3128.56102455,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F16,70
3691,Tuvalu,2003,9590.0,1901.03347628,2530.0,4130.0,3206.25347708,3189.96408594,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F14,46
3692,Tuvalu,2003,9590.0,1901.03347628,2530.0,4130.0,3206.25347708,3189.96408594,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,47
3693,Tuvalu,2002,9530.0,1621.33358266,3330.0,5890.0,3337.70331217,3320.74608931,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F14,60
3694,Tuvalu,2002,9530.0,1621.33358266,3330.0,5890.0,3337.70331217,3320.74608931,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,85
3695,Tuvalu,2001,9471.0,1393.33279133,2710.0,4750.0,3112.99913803,3097.18352615,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F14,31
3696,Tuvalu,2001,9471.0,1393.33279133,2710.0,4750.0,3112.99913803,3097.18352615,East Asia & Pacific (excluding high income),Funafuti,TUV,Upper middle income,TV,-8.6314877,IDA,179.089567,East Asia & Pacific,F15,59
3697,Uganda,2012,35400620.0,656.398072749,630.0,1660.0,652.825201298,1665.80935834,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F18,44371
3698,Uganda,2011,34260342.0,591.438623816,610.0,1620.0,646.053895447,1648.53106603,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F18,40698
3699,Uganda,2010,33149417.0,608.813023857,550.0,1500.0,608.813023857,1553.50380256,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F18,47976
3700,Uganda,2009,32067125.0,557.523595605,500.0,1450.0,598.420571165,1526.98545597,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F16,27311
3701,Uganda,2008,31014427.0,459.1097759,430.0,1390.0,576.900935826,1472.07395766,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,13238
3702,Uganda,2008,31014427.0,459.1097759,430.0,1390.0,576.900935826,1472.07395766,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F16,27378
3703,Uganda,2007,29991958.0,409.870326013,380.0,1290.0,548.776716066,1400.30958892,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,14827
3704,Uganda,2007,29991958.0,409.870326013,380.0,1290.0,548.776716066,1400.30958892,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F16,27403
3705,Uganda,2006,29000925.0,342.837263984,340.0,1200.0,523.491437762,1335.78932661,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,16451
3706,Uganda,2006,29000925.0,342.837263984,340.0,1200.0,523.491437762,1335.78932661,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F16,21565
3707,Uganda,2005,28042413.0,321.435761374,300.0,1080.0,488.681717722,1246.96561501,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,22812
3708,Uganda,2005,28042413.0,321.435761374,300.0,1080.0,488.681717722,1246.96561501,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F16,19616
3709,Uganda,2004,27114742.0,292.843015035,270.0,1020.0,475.302070089,1212.82486463,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,25886
3710,Uganda,2004,27114742.0,292.843015035,270.0,1020.0,475.302070089,1212.82486463,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F16,26664
3711,Uganda,2003,26217760.0,241.694801119,250.0,970.0,460.234247819,1174.37641121,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F14,18317
3712,Uganda,2003,26217760.0,241.694801119,250.0,970.0,460.234247819,1174.37641121,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,27296
3713,Uganda,2002,25355794.0,243.674624857,250.0,920.0,446.947750513,1140.47335185,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F14,26108
3714,Uganda,2002,25355794.0,243.674624857,250.0,920.0,446.947750513,1140.47335185,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,39048
3715,Uganda,2001,24534668.0,238.051065887,250.0,850.0,424.80896125,1083.98196294,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F14,25822
3716,Uganda,2001,24534668.0,238.051065887,250.0,850.0,424.80896125,1083.98196294,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,35278
3717,Uganda,2000,23757636.0,260.684473703,270.0,830.0,417.082864685,1064.26733805,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F14,22455
3718,Uganda,2000,23757636.0,260.684473703,270.0,830.0,417.082864685,1064.26733805,Sub-Saharan Africa (excluding high income),Kampala,UGA,Low income,UG,0.314269,IDA,32.5729,Sub-Saharan Africa ,F15,31920
3719,Ukraine,2012,45593300.0,3855.42128013,3500.0,8330.0,3153.97504029,8318.96157415,Europe & Central Asia (excluding high income),Kiev,UKR,Lower middle income,UA,50.4536,IBRD,30.5038,Europe & Central Asia,F18,3687906
3720,Ukraine,2011,45706100.0,3569.7570274,3110.0,8090.0,3139.91139038,8281.86712612,Europe & Central Asia (excluding high income),Kiev,UKR,Lower middle income,UA,50.4536,IBRD,30.5038,Europe & Central Asia,F18,3162964
